program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
DW,earmark,23,MI,2616160,"Clawson city, Michigan",11314,24,86630,4640,604,214,9819,424,5.338518649460846,13.21371751811914,Clawson
DW,earmark,23,MI,2641420,"Jackson city, Michigan",31206,40,42848,2002,7797,793,19951,695,24.98557969621227,36.06678202909697,Jackson
DW,earmark,23,MN,2712664,"Cologne city, Minnesota",2146,274,117344,29936,130,135,1790,229,6.0577819198508855,16.589002795899347,Cologne
DW,earmark,23,MN,2771428,"Woodbury city, Minnesota",76945,56,126222,8350,3729,1077,55173,1476,4.846318799142244,28.295535772304888,Woodbury
DW,earmark,23,MN,2704456,"Beaver Bay city, Minnesota",90,36,48333,31250,18,15,83,33,20,7.7777777777777715,Beaver Bay
DW,earmark,23,MN,2749138,"Otsego city, Minnesota",21358,22,127219,9749,178,117,17633,554,0.8334113681056278,17.440771607828452,Otsego
DW,earmark,23,MN,2733920,"Lafayette city, Minnesota",478,111,95500,15214,13,10,465,109,2.7196652719665275,2.7196652719665337,Lafayette
DW,earmark,23,MN,2751730,"Plymouth city, Minnesota",79526,47,133865,4320,3260,888,58209,1701,4.099288283077232,26.805070039986916,Plymouth
DW,earmark,23,MN,2700460,"Aitkin city, Minnesota",2217,210,45813,7549,387,121,2065,195,17.456021650879567,6.856111862877768,Aitkin
DW,earmark,23,MN,2702872,"Aurora city, Minnesota",1897,175,42406,7522,384,160,1839,176,20.242488139167104,3.0574591460200367,Aurora
DW,earmark,23,MO,2970000,"Springfield city, Missouri",169432,92,45984,1225,30983,1892,140349,1265,18.286392180933944,17.164998347419612,Springfield
DW,earmark,23,MO,2964082,"St. Charles city, Missouri",71048,58,85522,4830,3964,554,55044,1188,5.579326652404008,22.525616484630106,St. Charles
DW,earmark,23,MO,2908650,"Brookfield city, Missouri",4128,274,55543,7000,790,324,3758,280,19.137596899224807,8.963178294573652,Brookfield
DW,earmark,23,MO,2961238,"Republic city, Missouri",19233,47,64364,5497,2978,1197,16902,743,15.483803878750066,12.119794103883947,Republic
DW,earmark,23,MS,2810140,"Byram city, Mississippi",12847,23,74103,7575,1150,453,3134,593,8.951506188215147,75.60519965750758,Byram
DW,earmark,23,MS,2862520,"Ridgeland city, Mississippi",24548,44,63470,3136,2436,680,10657,825,9.923415349519308,56.58709467166368,Ridgeland
DW,earmark,23,MS,2874675,"Tucker CDP, Mississippi",497,380,66417,42621,232,257,5,11,46.68008048289739,98.99396378269617,Tucker
DW,earmark,23,MS,2836000,"Jackson city, Mississippi",149827,70,43238,1480,38457,2652,21136,1026,25.667603302475523,85.89306333304411,Jackson
DW,earmark,23,MS,2808980,"Brooksville town, Mississippi",884,324,22917,13210,369,237,145,86,41.742081447963805,83.5972850678733,Brooksville
DW,earmark,23,MS,2839840,"Leakesville town, Mississippi",5564,441,65745,25830,551,265,2596,386,9.90294751976995,53.34291876347951,Leakesville
DW,earmark,23,MS,2829700,"Gulfport city, Mississippi",72533,45,46044,2824,17113,1503,35338,1414,23.593398866722733,51.28010698578578,Gulfport
DW,earmark,23,NC,3749800,"Oxford city, North Carolina",8897,58,48135,14939,2147,576,3086,458,24.131729796560638,65.3141508373609,Oxford
DW,earmark,23,NC,3731620,"Hillsborough town, North Carolina",9656,26,98467,20132,801,338,6983,494,8.295360397680199,27.682270091135038,Hillsborough
DW,earmark,23,NC,3759280,"Sanford city, North Carolina",30833,46,54294,3433,6106,1067,12699,862,19.803457334673887,58.81360879577077,Sanford
DW,earmark,23,NH,3338420,"Jaffrey CDP, New Hampshire",2885,575,95600,26182,157,129,2616,545,5.441941074523396,9.324090121317155,Jaffrey
DW,earmark,23,NH,3385460,"Winchester CDP, New Hampshire",1394,339,65893,31851,309,156,1221,287,22.166427546628405,12.410329985652808,Winchester
DW,earmark,23,NH,3318820,"Dover city, New Hampshire",33070,45,92748,6493,2594,588,28360,675,7.843967342001815,14.24251587541579,Dover
DW,earmark,23,NJ,3436810,"Keyport borough, New Jersey",7159,24,79036,9556,667,250,4839,520,9.316943707221679,32.40676072077106,Keyport
DW,earmark,23,NJ,3410270,"Cape May city, New Jersey",2789,18,57230,8190,196,131,2207,183,7.02760846181427,20.86769451416278,Cape May
DW,earmark,23,NJ,3418070,"Dover town, New Jersey",18420,28,70519,4390,2113,809,2570,577,11.471226927252987,86.04777415852334,Dover
DW,earmark,23,NJ,3422470,"Fair Lawn borough, New Jersey",35153,31,147952,11636,2124,717,23296,1161,6.042158563991693,33.729695900776605,Fair Lawn
DW,earmark,23,NJ,3456130,"Park Ridge borough, New Jersey",9218,31,165391,16726,223,118,7378,467,2.4191798654805816,19.960945975265787,Park Ridge
DW,earmark,23,NJ,3450130,"Netcong borough, New Jersey",3543,16,92596,43240,298,212,2217,331,8.410951171323736,37.42591024555462,Netcong
DW,earmark,23,NJ,3423700,"Flemington borough, New Jersey",4887,24,74213,24617,574,284,2679,373,11.745447104563127,45.18109269490485,Flemington
DW,earmark,23,NJ,3401030,"Alpha borough, New Jersey",2249,231,83125,18194,155,67,1853,235,6.891951978657181,17.607825700311253,Alpha
DW,earmark,23,NJ,3425770,"Garfield city, New Jersey",32502,84,75701,5449,4589,1062,14422,1092,14.119131130391976,55.62734600947634,Garfield
DW,earmark,23,NJ,3406610,"Boonton town, New Jersey",8803,31,100417,20715,654,274,5929,678,7.429285470862205,32.64796092241281,Boonton
DW,earmark,23,NJ,3421000,"Elizabeth city, New Jersey",135887,79,63874,3018,20565,1872,17653,1540,15.133898018206304,87.00905899754943,Elizabeth
DW,earmark,23,NJ,3452650,"North Cape May CDP, New Jersey",3577,450,82198,8702,169,134,3329,459,4.724629577858541,6.933184232597142,North Cape May
DW,earmark,23,NM,3515440,"Cimarron village, New Mexico",717,212,40673,18881,75,60,293,110,10.460251046025103,59.13528591352859,Cimarron
DW,earmark,23,NM,3528460,"Gallup city, New Mexico",21333,27,57466,4424,5852,1093,3753,370,27.431678619978438,82.40753761777528,Gallup
DW,earmark,23,NM,3574800,"Springer town, New Mexico",1098,311,48188,28955,182,86,386,145,16.57559198542805,64.84517304189436,Springer
DW,earmark,23,NM,3570670,"Santa Rosa city, New Mexico",2447,399,41995,17954,381,184,342,110,15.570085819370657,86.02370249284839,Santa Rosa
DW,earmark,23,NV,3251800,"North Las Vegas city, Nevada",270773,64,76772,2150,32766,2457,63474,2650,12.100911095271686,76.55822404744934,North Las Vegas
DW,earmark,23,NV,3223500,"Ely city, Nevada",3941,17,86389,28447,383,186,3111,213,9.718345597564069,21.06064450647044,Ely
DW,earmark,23,NV,3268350,"Spanish Springs CDP, Nevada",17512,1157,121250,6566,593,217,13735,1136,3.3862494289629965,21.568067610781185,Spanish Springs
DW,earmark,23,NV,3247880,"Moapa Valley CDP, Nevada",6699,709,83571,17329,471,172,5564,626,7.03090013434841,16.942827287654865,Moapa Valley
DW,earmark,23,NY,3673000,"Syracuse city, New York",146211,65,45845,2047,38599,1965,72358,1634,26.399518504079722,50.51124744376278,Syracuse
DW,earmark,23,NY,3619356,"Cuba village, New York",1755,213,68229,6885,208,92,1651,219,11.851851851851853,5.925925925925924,Cuba
DW,earmark,23,NY,3643335,"Long Beach city, New York",34741,52,130795,11011,2395,567,25133,1088,6.893871794133732,27.656083589994523,Long Beach
DW,earmark,23,NY,3639853,"Kiryas Joel village, New York",36572,20,43171,6061,14539,1735,35199,611,39.754456961609975,3.754238215027897,Kiryas Joel
DW,earmark,23,NY,3633139,"Hempstead village, New York",58569,41,82454,11937,8541,1642,2803,493,14.582799774624803,95.21419180795301,Hempstead
DW,earmark,23,NY,3613068,"Cayuga village, New York",513,134,95089,23009,35,24,467,134,6.82261208576998,8.966861598440545,Cayuga
DW,earmark,23,NY,3650034,"Newburgh city, New York",28649,41,51006,4451,7582,1323,6221,1028,26.46514712555412,78.28545498970296,Newburgh
DW,earmark,23,NY,3647042,"Middletown city, New York",30227,78,77174,8490,4641,956,8723,1018,15.353822741257817,71.14169451152944,Middletown
DW,earmark,23,NY,3627485,"Freeport village, New York",44102,48,118755,7327,2712,750,8366,1069,6.149380980454401,81.03033876014693,Freeport
DW,earmark,23,NY,3673880,"Ticonderoga CDP, New York",3375,274,51324,4865,646,254,3331,274,19.140740740740743,1.3037037037037038,Ticonderoga
DW,earmark,23,NY,3648538,"Morrisonville CDP, New York",1688,313,83750,17493,78,80,1651,311,4.62085308056872,2.1919431279620767,Morrisonville
DW,earmark,23,NY,3629113,"Glen Cove city, New York",28101,31,91355,10629,3667,1371,15497,1262,13.049357674104126,44.85249635244297,Glen Cove
DW,earmark,23,NY,3650573,"Newport village, New York",481,146,82955,8395,30,19,436,129,6.237006237006238,9.355509355509355,Newport
DW,earmark,23,NY,3653979,"Norwich city, New York",6880,26,51713,11564,1255,394,5970,198,18.24127906976744,13.226744186046517,Norwich
DW,earmark,23,NY,3627859,"Fultonville village, New York",696,217,87386,14405,34,31,656,207,4.885057471264368,5.747126436781613,Fultonville
DW,earmark,23,NY,3611781,"Calverton CDP, New York",5629,764,56375,12869,956,442,4710,672,16.983478415349083,16.326168058269673,Calverton
DW,earmark,23,NY,3661973,"Riverhead CDP, New York",15073,1171,83521,7396,1544,547,6463,833,10.24348172228488,57.122006236316594,Riverhead
DW,earmark,23,OH,3937464,"Ironton city, Ohio",10585,320,45694,4611,2627,648,9941,363,24.818138875767595,6.084081247047706,Ironton
DW,earmark,23,OH,3916000,"Cleveland city, Ohio",367523,61,39187,1026,110170,3655,124183,2745,29.976355221305877,66.21082217983636,Cleveland
DW,earmark,23,OH,3971486,"Seville village, Ohio",2115,370,73698,14061,183,104,2067,369,8.652482269503546,2.269503546099287,Seville
DW,earmark,23,OH,3900464,"Adena village, Ohio",720,186,47500,7645,100,57,704,188,13.88888888888889,2.2222222222222285,Adena
DW,earmark,23,OH,3977112,"Toronto city, Ohio",5452,257,47202,11675,797,228,5125,276,14.618488628026412,5.9977989728539995,Toronto
DW,earmark,23,OH,3964304,"Portsmouth city, Ohio",17919,23,35319,5485,6325,821,15040,341,35.29772866789441,16.06674479602657,Portsmouth
DW,earmark,23,OK,4079250,"Waurika city, Oklahoma",1847,179,42054,12531,522,120,1441,167,28.26204656199242,21.98159177043854,Waurika
DW,earmark,23,OK,4044950,"McCurtain town, Oklahoma",415,93,19375,16431,192,73,216,73,46.265060240963855,47.95180722891567,McCurtain
DW,earmark,23,OK,4047150,"Maysville town, Oklahoma",1366,184,58462,851,273,90,1055,175,19.98535871156662,22.767203513909223,Maysville
DW,earmark,23,OK,4054000,"Oilton city, Oklahoma",847,91,30577,4730,296,74,721,85,34.946871310507674,14.876033057851231,Oilton
DW,earmark,23,OK,4004250,"Barnsdall city, Oklahoma",967,165,50625,14374,108,47,636,131,11.168562564632884,34.229576008273014,Barnsdall
DW,earmark,23,OK,4015350,"Cleveland city, Oklahoma",3208,21,53125,9094,647,158,2455,152,20.168329177057355,23.47256857855362,Cleveland
DW,earmark,23,OK,4078950,"Watonga city, Oklahoma",2633,28,50765,3208,270,102,1364,158,10.25446259020129,48.19597417394606,Watonga
DW,earmark,23,OK,4041850,"Lawton city, Oklahoma",90662,125,53588,2869,16913,1252,44108,636,18.655004301692,51.34896649092233,Lawton
DW,earmark,23,OK,4023200,"Edmond city, Oklahoma",95618,90,102032,3543,7801,1199,71415,1521,8.158505720680207,25.3121797151164,Edmond
DW,earmark,23,OK,4066350,"Seminole city, Oklahoma",7161,28,37267,5022,2033,264,4190,204,28.38988968021226,41.48861890797375,Seminole
DW,earmark,23,OR,4124550,"Falls City city, Oregon",1222,330,51094,17113,239,136,1000,238,19.55810147299509,18.166939443535185,Falls City
DW,earmark,23,OR,4109800,"Burns city, Oregon",2736,20,38430,8635,394,163,2394,152,14.400584795321638,12.5,Burns
DW,earmark,23,OR,4159650,"Prairie City city, Oregon",739,163,49702,25418,109,76,688,158,14.749661705006767,6.901217861975638,Prairie City
DW,earmark,23,OR,4161200,"Redmond city, Oregon",35161,37,79789,6462,3387,917,28023,891,9.632831830721537,20.30090156707716,Redmond
DW,earmark,23,OR,4130550,"Grants Pass city, Oregon",39183,60,56877,4005,5941,865,32005,569,15.162187683434142,18.319169027384334,Grants Pass
DW,earmark,23,OR,4156250,"Paisley city, Oregon",271,117,50000,17903,25,23,260,115,9.22509225092251,4.0590405904059,Paisley
DW,earmark,23,OR,4178600,"Warm Springs CDP, Oregon",2446,285,58203,22029,577,219,126,72,23.58953393295176,94.84873262469338,Warm Springs
DW,earmark,23,OR,4174950,"Tualatin city, Oregon",27710,36,105073,6765,2519,692,17899,973,9.090581017683148,35.40599061710574,Tualatin
DW,earmark,23,PA,4248360,"Meadville city, Pennsylvania",12723,32,46012,5653,1954,410,11091,235,15.358013047237288,12.827163404857345,Meadville
DW,earmark,23,PA,4200820,"Aliquippa city, Pennsylvania",9146,32,51050,8244,1807,437,5103,459,19.757270938115024,44.20511699103433,Aliquippa
DW,earmark,23,PA,4203264,"Ashland borough, Pennsylvania",2495,456,52283,16192,505,186,2444,456,20.240480961923847,2.044088176352716,Ashland
DW,earmark,23,RI,4459000,"Providence city, Rhode Island",190214,61,66772,3364,35065,3110,64661,2140,18.43450008937302,66.00618251022533,Providence
